synthetic_transaction_id,synthetic_user_id,timestamp,dataset_split,target_scenario_label,anomaly_score_raw,anomaly_score,transparent_baseline_score,baseline_signal_amount_deviation,baseline_signal_time_deviation,baseline_signal_rapid_repeat,baseline_signal_novelty,baseline_signal_history_limited,synthetic_label_evaluation_only,synthetic_label_notice
syn-transaction-000001,syn-user-0425,2024-01-01T00:07:54Z,train,normal,2.09673074,0.776967,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006695,syn-user-0450,2024-02-28T02:37:31Z,train,synthetic_high_amount,0.42583424,0.128716,0.423949,0.455899,0.935897,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006696,syn-user-0413,2024-02-28T02:44:16Z,train,normal,0.74833689,0.253836,0.229025,0.096751,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006697,syn-user-0054,2024-02-28T03:04:32Z,train,normal,0.4192146,0.126148,0.240631,0.297829,0.75641,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006698,syn-user-0329,2024-02-28T03:16:16Z,train,normal,1.41348503,0.511891,0.44458,0.481933,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006699,syn-user-0213,2024-02-28T03:17:52Z,train,synthetic_high_amount,0.52620356,0.167656,0.23207,0.012882,0.641026,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006700,syn-user-0444,2024-02-28T03:29:16Z,train,synthetic_unusual_time,0.66334503,0.220862,0.422416,0.408055,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006701,syn-user-0343,2024-02-28T03:30:41Z,train,normal,0.34128785,0.095915,0.310822,0.036073,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006702,syn-user-0213,2024-02-28T03:33:11Z,train,normal,0.55288838,0.178009,0.319173,0.33375,0.595238,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006703,syn-user-0225,2024-02-28T03:37:38Z,train,normal,0.52076005,0.165544,0.114311,0.013514,0.551282,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006704,syn-user-0349,2024-02-28T03:41:10Z,train,normal,0.52624021,0.16767,0.498555,0.661851,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006705,syn-user-0059,2024-02-28T03:48:44Z,train,normal,0.24421648,0.058255,0.248158,0.109246,0.576923,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006706,syn-user-0343,2024-02-28T03:53:49Z,train,normal,0.64021366,0.211888,0.398315,0.700733,0.940476,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006707,syn-user-0176,2024-02-28T03:54:34Z,train,synthetic_behavior_deviation,2.23333924,0.829966,0.7,1.0,1.0,0.0,1.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006708,syn-user-0058,2024-02-28T03:55:02Z,train,normal,0.51320756,0.162614,0.496328,0.654428,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006709,syn-user-0442,2024-02-28T04:01:40Z,train,synthetic_behavior_deviation,0.5533951,0.178205,0.395405,0.369297,0.923077,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006710,syn-user-0271,2024-02-28T04:02:48Z,train,normal,0.44581674,0.136469,0.299093,0.202104,0.692308,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006711,syn-user-0213,2024-02-28T04:05:34Z,train,normal,0.57725143,0.187461,0.224955,0.157256,0.388889,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006712,syn-user-0271,2024-02-28T04:07:18Z,train,synthetic_high_amount,0.54373419,0.174457,0.470375,0.472678,0.642857,1.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006713,syn-user-0024,2024-02-28T04:08:37Z,train,synthetic_high_amount,0.78565236,0.268313,0.510455,0.889551,0.717949,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006714,syn-user-0227,2024-02-28T04:14:51Z,train,normal,0.56064891,0.18102,0.420211,0.400702,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006715,syn-user-0349,2024-02-28T04:19:38Z,train,normal,0.73116929,0.247176,0.337073,0.456911,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006716,syn-user-0189,2024-02-28T04:20:30Z,train,normal,0.55241931,0.177827,0.164182,0.171205,0.564103,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006717,syn-user-0153,2024-02-28T04:22:46Z,train,normal,0.68024385,0.227418,0.224413,0.354881,0.589744,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006718,syn-user-0286,2024-02-28T04:25:26Z,train,normal,0.41534741,0.124648,0.333557,0.376814,0.602564,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006719,syn-user-0339,2024-02-28T04:26:49Z,train,normal,0.55302225,0.178061,0.2158,0.052667,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006720,syn-user-0153,2024-02-28T04:31:43Z,train,synthetic_rapid_repeat,0.47859864,0.149187,0.496782,0.290861,0.547619,1.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006721,syn-user-0223,2024-02-28T04:35:08Z,train,normal,0.43489664,0.132232,0.382137,0.273789,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006722,syn-user-0014,2024-02-28T04:42:08Z,train,normal,0.90188953,0.313409,0.265156,0.217188,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006723,syn-user-0422,2024-02-28T04:49:48Z,train,normal,0.72561272,0.24502,0.31552,0.051734,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006724,syn-user-0191,2024-02-28T04:53:30Z,train,synthetic_high_amount,0.34512492,0.097404,0.185568,0.114286,0.25641,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006725,syn-user-0171,2024-02-28T04:53:46Z,train,synthetic_unusual_time,0.37909571,0.110583,0.42161,0.405366,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006726,syn-user-0017,2024-02-28T04:58:24Z,train,normal,0.57922223,0.188226,0.181054,0.287273,0.474359,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006727,syn-user-0012,2024-02-28T05:05:49Z,train,synthetic_behavior_deviation,0.51582419,0.163629,0.237877,0.545059,0.371795,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006728,syn-user-0017,2024-02-28T05:06:52Z,train,normal,0.5333925,0.170445,0.343976,0.297381,0.273809,1.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006729,syn-user-0017,2024-02-28T05:10:10Z,train,normal,0.62435602,0.205736,0.285502,0.114635,0.255555,1.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006730,syn-user-0032,2024-02-28T05:13:44Z,train,normal,1.22200187,0.437602,0.266355,0.383576,0.25641,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006731,syn-user-0039,2024-02-28T05:24:39Z,train,synthetic_high_amount,0.7116889,0.239618,0.228324,0.282446,0.717949,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006732,syn-user-0364,2024-02-28T05:35:34Z,train,normal,0.55871523,0.18027,0.286204,0.330081,0.935897,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006733,syn-user-0017,2024-02-28T05:38:53Z,train,normal,0.67085787,0.223777,0.100034,0.173725,0.239583,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006734,syn-user-0076,2024-02-28T05:39:23Z,train,synthetic_combined_pattern,0.67933486,0.227066,0.425508,0.555113,0.794872,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006735,syn-user-0032,2024-02-28T05:46:05Z,train,synthetic_behavior_deviation,0.5223749,0.166171,0.272099,0.414935,0.238095,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006736,syn-user-0257,2024-02-28T05:50:22Z,train,normal,1.04083308,0.367315,0.37888,0.596266,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006737,syn-user-0223,2024-02-28T05:58:01Z,train,synthetic_rapid_repeat,0.58530087,0.190584,0.456364,0.521212,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006738,syn-user-0104,2024-02-28T06:03:56Z,train,normal,0.35944978,0.102961,0.104299,0.12544,0.333333,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006739,syn-user-0340,2024-02-28T06:08:15Z,train,normal,0.4556176,0.140271,0.232805,0.331572,0.666667,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006740,syn-user-0006,2024-02-28T06:08:17Z,train,normal,0.80843999,0.277154,0.407803,0.692676,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006741,syn-user-0370,2024-02-28T06:08:40Z,train,normal,0.74782048,0.253636,0.127699,0.0325,0.089744,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006742,syn-user-0252,2024-02-28T06:09:09Z,train,synthetic_behavior_deviation,0.86012841,0.297208,0.385949,0.619829,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006743,syn-user-0020,2024-02-28T06:10:08Z,train,normal,0.68474253,0.229164,0.334522,0.927039,0.282051,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006744,syn-user-0077,2024-02-28T06:13:20Z,train,normal,0.50736407,0.160347,0.235125,0.023065,0.641026,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006745,syn-user-0006,2024-02-28T06:13:26Z,train,synthetic_rapid_repeat,0.52849194,0.168544,0.8,1.0,1.0,1.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006746,syn-user-0355,2024-02-28T06:22:59Z,train,normal,0.56937362,0.184405,0.3545,0.514999,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006747,syn-user-0259,2024-02-28T06:28:07Z,train,synthetic_high_amount,0.37806214,0.110182,0.165645,0.030782,0.282051,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006748,syn-user-0266,2024-02-28T06:32:30Z,train,normal,0.5325469,0.170117,0.371081,0.672835,0.846154,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006749,syn-user-0149,2024-02-28T06:39:24Z,train,normal,1.09838448,0.389643,0.523643,0.446331,0.948718,0.0,1.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006750,syn-user-0478,2024-02-28T06:43:26Z,train,synthetic_high_amount,0.39906935,0.118332,0.328909,0.292946,0.705128,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006751,syn-user-0240,2024-02-28T06:44:00Z,train,normal,0.4648773,0.143864,0.354683,0.182278,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006752,syn-user-0038,2024-02-28T06:45:51Z,train,synthetic_high_amount,0.67402468,0.225006,0.357879,0.192931,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006753,syn-user-0259,2024-02-28T06:49:26Z,train,normal,0.57900268,0.18814,0.209628,0.524155,0.261905,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006754,syn-user-0432,2024-02-28T06:49:46Z,train,normal,0.62228807,0.204934,0.164777,0.267205,0.423077,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006755,syn-user-0473,2024-02-28T06:55:22Z,train,normal,0.70688838,0.237756,0.297876,0.326255,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006756,syn-user-0307,2024-02-28T06:55:26Z,train,normal,0.46852903,0.14528,0.287172,0.529889,0.141026,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006757,syn-user-0133,2024-02-28T07:05:08Z,train,normal,0.45894563,0.141562,0.218291,0.17208,0.333333,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006758,syn-user-0410,2024-02-28T07:08:47Z,train,synthetic_high_amount,0.96566159,0.338151,0.515385,1.0,0.576923,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006759,syn-user-0418,2024-02-28T07:12:21Z,train,normal,0.50733424,0.160335,0.330337,0.383173,0.576923,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006760,syn-user-0446,2024-02-28T07:13:37Z,train,normal,0.46244452,0.14292,0.300886,0.75509,0.371795,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006761,syn-user-0309,2024-02-28T07:23:44Z,train,normal,0.74240369,0.251534,0.276286,0.485056,0.153846,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006762,syn-user-0446,2024-02-28T07:47:34Z,train,synthetic_combined_pattern,1.47787123,0.536871,0.358613,0.631884,0.345238,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006763,syn-user-0435,2024-02-28T08:07:26Z,train,normal,0.58717396,0.191311,0.450813,0.836042,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006764,syn-user-0069,2024-02-28T08:08:55Z,train,normal,0.51699891,0.164085,0.11904,0.037826,0.538462,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006765,syn-user-0064,2024-02-28T08:22:35Z,train,normal,0.53409666,0.170718,0.125479,0.221683,0.294872,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006766,syn-user-0245,2024-02-28T08:34:24Z,train,normal,0.55093808,0.177252,0.229153,0.334214,0.144445,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006767,syn-user-0192,2024-02-28T08:48:24Z,train,normal,1.28047532,0.460288,0.313971,0.311527,0.602564,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006768,syn-user-0443,2024-02-28T08:51:58Z,train,normal,0.39901731,0.118312,0.221266,0.327295,0.115385,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006769,syn-user-0129,2024-02-28T08:57:38Z,train,normal,0.53366746,0.170552,0.141853,0.250623,0.333333,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006770,syn-user-0323,2024-02-28T09:00:24Z,train,normal,0.2735325,0.069628,0.286207,0.253168,0.551282,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006771,syn-user-0443,2024-02-28T09:08:44Z,train,synthetic_behavior_deviation,0.47028818,0.145963,0.160342,0.161457,0.059524,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006772,syn-user-0485,2024-02-28T09:15:12Z,train,normal,0.462795,0.143056,0.037807,0.10893,0.025641,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006773,syn-user-0464,2024-02-28T09:27:44Z,train,synthetic_high_amount,0.41087343,0.122912,0.199667,0.084359,0.371795,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006774,syn-user-0496,2024-02-28T09:31:55Z,train,synthetic_behavior_deviation,0.27761762,0.071213,0.351943,0.198785,0.961539,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006775,syn-user-0080,2024-02-28T09:33:44Z,train,normal,0.48798049,0.152827,0.111058,0.071049,0.448718,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006776,syn-user-0069,2024-02-28T09:35:10Z,train,synthetic_behavior_deviation,0.64660881,0.214369,0.145055,0.261294,0.333333,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006777,syn-user-0460,2024-02-28T09:35:35Z,train,normal,0.61302441,0.20134,0.163959,0.213196,0.5,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-006778,syn-user-0465,2024-02-28T09:36:23Z,train,normal,0.47011593,0.145896,0.178508,0.099301,0.74359,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
