synthetic_transaction_id,synthetic_user_id,synthetic_account_id,timestamp,amount,currency,synthetic_merchant_id,merchant_category,transaction_channel,transaction_state,scenario_label,scenario_id,is_synthetic_scenario,label_source,label_definition,dataset_type,synthetic,source_system,dataset_version,transaction_hour,day_of_week,user_historical_transaction_count_before,user_historical_average_amount_before,time_since_previous_transaction_seconds,user_historical_category_frequency_before,dataset_split,scenario_injection_reason,generator_rule
syn-transaction-005133,syn-user-0067,syn-account-0067,2024-02-15T19:01:52Z,243.43,INR,syn-merchant-0098,education,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-005133,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,19,3,11,370.26,249360,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005134,syn-user-0450,syn-account-0450,2024-02-15T19:08:05Z,758.47,INR,syn-merchant-0047,transport,BANK_SIMULATED,COMPLETED,normal,syn-scenario-005134,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,19,3,10,1905.91,1652719,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005135,syn-user-0450,syn-account-0450,2024-02-15T19:10:35Z,938.93,INR,syn-merchant-0047,transport,CARD_SIMULATED,COMPLETED,synthetic_rapid_repeat,syn-scenario-005135,True,generator_rule,A generated transaction placed shortly after the same user's prior activity.,synthetic_research,True,SpendShield synthetic generator,v1,19,3,11,1801.60,150,0.090909,train,A generated transaction placed shortly after the same user's prior activity.,Place the transaction 1-10 minutes after the prior synthetic user event and usually reuse its merchant.
syn-transaction-005136,syn-user-0043,syn-account-0043,2024-02-15T19:20:30Z,396.69,INR,syn-merchant-0070,subscriptions,CARD_SIMULATED,COMPLETED,normal,syn-scenario-005136,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,19,3,8,672.64,275788,0.5,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005137,syn-user-0197,syn-account-0197,2024-02-15T19:21:10Z,539.48,INR,syn-merchant-0007,home,QR_SIMULATED,COMPLETED,normal,syn-scenario-005137,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,19,3,9,1534.95,435695,0.555556,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005138,syn-user-0043,syn-account-0043,2024-02-15T19:27:27Z,648.06,INR,syn-merchant-0070,subscriptions,WALLET_SIMULATED,COMPLETED,synthetic_rapid_repeat,syn-scenario-005138,True,generator_rule,A generated transaction placed shortly after the same user's prior activity.,synthetic_research,True,SpendShield synthetic generator,v1,19,3,9,641.98,417,0.555556,train,A generated transaction placed shortly after the same user's prior activity.,Place the transaction 1-10 minutes after the prior synthetic user event and usually reuse its merchant.
syn-transaction-005139,syn-user-0372,syn-account-0372,2024-02-15T19:40:40Z,952.60,INR,syn-merchant-0063,entertainment,CARD_SIMULATED,COMPLETED,normal,syn-scenario-005139,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,19,3,11,1592.47,357090,0.272727,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005140,syn-user-0167,syn-account-0167,2024-02-15T19:49:02Z,334.88,INR,syn-merchant-0089,grocery,CARD_SIMULATED,COMPLETED,normal,syn-scenario-005140,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,19,3,5,534.80,2154949,0.8,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005141,syn-user-0075,syn-account-0075,2024-02-15T19:52:33Z,208.27,INR,syn-merchant-0070,subscriptions,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-005141,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,19,3,11,560.43,408207,0.090909,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005142,syn-user-0442,syn-account-0442,2024-02-15T19:55:35Z,1375.25,INR,syn-merchant-0096,travel,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-005142,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,19,3,11,1275.78,171119,0.363636,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005143,syn-user-0196,syn-account-0196,2024-02-15T19:56:55Z,723.07,INR,syn-merchant-0078,healthcare,CARD_SIMULATED,COMPLETED,normal,syn-scenario-005143,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,19,3,6,695.53,2420766,0.333333,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005144,syn-user-0301,syn-account-0301,2024-02-15T20:00:57Z,625.83,INR,syn-merchant-0032,other,BANK_SIMULATED,COMPLETED,synthetic_behavior_deviation,syn-scenario-005144,True,generator_rule,A transaction generated in a less-preferred synthetic category or merchant pattern.,synthetic_research,True,SpendShield synthetic generator,v1,20,3,11,856.65,434668,0.0,train,A transaction generated in a less-preferred synthetic category or merchant pattern.,Choose a category outside the user's preferred category set.
syn-transaction-005145,syn-user-0131,syn-account-0131,2024-02-15T20:01:52Z,737.70,INR,syn-merchant-0010,subscriptions,BANK_SIMULATED,COMPLETED,normal,syn-scenario-005145,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,20,3,12,1621.53,264222,0.416667,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005146,syn-user-0137,syn-account-0137,2024-02-15T20:04:39Z,1695.31,INR,syn-merchant-0083,transport,CARD_SIMULATED,COMPLETED,normal,syn-scenario-005146,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,20,3,6,1044.02,508374,0.166667,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005147,syn-user-0219,syn-account-0219,2024-02-15T20:26:42Z,619.83,INR,syn-merchant-0088,food,BANK_SIMULATED,COMPLETED,normal,syn-scenario-005147,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,20,3,9,1179.42,250252,0.555556,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005148,syn-user-0335,syn-account-0335,2024-02-15T20:29:51Z,4115.03,INR,syn-merchant-0008,other,WALLET_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-005148,True,generator_rule,An amount intentionally increased relative to the synthetic user's ordinary range.,synthetic_research,True,SpendShield synthetic generator,v1,20,3,13,1167.02,1137199,0.692308,train,An amount intentionally increased relative to the synthetic user's ordinary range.,Multiply the user's ordinary amount draw by a controlled factor.
syn-transaction-005149,syn-user-0130,syn-account-0130,2024-02-15T20:49:40Z,826.34,INR,syn-merchant-0048,travel,CARD_SIMULATED,COMPLETED,normal,syn-scenario-005149,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,20,3,8,1105.95,346789,0.5,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005150,syn-user-0297,syn-account-0297,2024-02-15T20:52:35Z,1073.41,INR,syn-merchant-0007,home,QR_SIMULATED,COMPLETED,normal,syn-scenario-005150,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,20,3,10,1290.48,265278,0.3,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005151,syn-user-0119,syn-account-0119,2024-02-15T21:05:26Z,371.10,INR,syn-merchant-0044,other,QR_SIMULATED,COMPLETED,normal,syn-scenario-005151,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,21,3,10,355.86,169339,0.5,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005152,syn-user-0225,syn-account-0225,2024-02-15T21:07:00Z,933.01,INR,syn-merchant-0027,entertainment,BANK_SIMULATED,COMPLETED,normal,syn-scenario-005152,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,21,3,10,901.16,183713,0.4,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005153,syn-user-0402,syn-account-0402,2024-02-15T21:26:55Z,1633.83,INR,syn-merchant-0003,entertainment,QR_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-005153,True,generator_rule,An amount intentionally increased relative to the synthetic user's ordinary range.,synthetic_research,True,SpendShield synthetic generator,v1,21,3,12,896.24,437219,0.333333,train,An amount intentionally increased relative to the synthetic user's ordinary range.,Multiply the user's ordinary amount draw by a controlled factor.
syn-transaction-005154,syn-user-0500,syn-account-0500,2024-02-15T21:27:41Z,392.21,INR,syn-merchant-0014,education,BANK_SIMULATED,COMPLETED,normal,syn-scenario-005154,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,21,3,10,396.78,84179,0.3,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005155,syn-user-0474,syn-account-0474,2024-02-15T21:29:34Z,512.55,INR,syn-merchant-0059,transport,CARD_SIMULATED,COMPLETED,normal,syn-scenario-005155,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,21,3,5,649.42,1012658,0.2,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005156,syn-user-0472,syn-account-0472,2024-02-15T21:46:33Z,501.13,INR,syn-merchant-0010,subscriptions,CARD_SIMULATED,COMPLETED,normal,syn-scenario-005156,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,21,3,10,580.57,782394,0.4,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005157,syn-user-0472,syn-account-0472,2024-02-15T21:52:13Z,291.78,INR,syn-merchant-0010,subscriptions,QR_SIMULATED,COMPLETED,synthetic_rapid_repeat,syn-scenario-005157,True,generator_rule,A generated transaction placed shortly after the same user's prior activity.,synthetic_research,True,SpendShield synthetic generator,v1,21,3,11,573.35,340,0.454545,train,A generated transaction placed shortly after the same user's prior activity.,Place the transaction 1-10 minutes after the prior synthetic user event and usually reuse its merchant.
syn-transaction-005158,syn-user-0263,syn-account-0263,2024-02-15T21:52:19Z,144.93,INR,syn-merchant-0068,other,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-005158,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,21,3,6,587.49,164426,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005159,syn-user-0412,syn-account-0412,2024-02-15T22:04:38Z,4787.94,INR,syn-merchant-0077,grocery,CARD_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-005159,True,generator_rule,An amount intentionally increased relative to the synthetic user's ordinary range.,synthetic_research,True,SpendShield synthetic generator,v1,22,3,8,883.59,257498,0.5,train,An amount intentionally increased relative to the synthetic user's ordinary range.,Multiply the user's ordinary amount draw by a controlled factor.
syn-transaction-005160,syn-user-0344,syn-account-0344,2024-02-15T22:06:52Z,1093.96,INR,syn-merchant-0009,shopping,QR_SIMULATED,COMPLETED,normal,syn-scenario-005160,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,22,3,9,1041.25,594036,0.555556,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-005161,syn-user-0464,syn-account-0464,2024-02-15T22:13:03Z,909.26,INR,syn-merchant-0037,bills,CARD_SIMULATED,COMPLETED,normal,syn-scenario-005161,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,22,3,10,1039.45,440968,0.3,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
